Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
7/19/25,"Nordstrom","Sale commission","Tiffany Wendel","Jimmy Choo Heloise Platform Sandal (Women) | Nordstrom","https://rstyle.me/+Sh3SnGDUWISD9dIzRmLrYg","Open","$11.20",""
7/19/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Jersey","https://rstyle.me/+X_75PWKs0RGUigbAYSSXgw","Open","$9.45",""
7/19/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.68",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$6.86",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$6.93",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$6.86",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$2.17",""
7/18/25,"eBay US","Sale commission","Tiffany Wendel","adidas originals LACE SKIRT Versatile Casual Long Skirt Women's Black","https://rstyle.me/+NDRvBrcscN9-i3RyrVrw7g","Open","$8.12",""
7/18/25,"eBay US","Sale commission","Tiffany Wendel","adidas originals LACE SKIRT Versatile Casual Long Skirt Women's Black","https://rstyle.me/+NDRvBrcscN9-i3RyrVrw7g","Open","$8.12",""
7/18/25,"","Payment transaction fee","","","","Closed","","$1.00"
7/18/25,"","Payment","","","","Closed","","$691.53"
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Max Mara Cipria Lambskin Suede Skirt | Nordstrom","https://rstyle.me/+uvhD3LyoVgKByOJjAZcBrg","Open","$7.70",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Max Mara Cipria Lambskin Suede Skirt | Nordstrom","https://rstyle.me/+uvhD3LyoVgKByOJjAZcBrg","Open","$4.90",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Max Mara Cipria Lambskin Suede Skirt | Nordstrom","https://rstyle.me/+uvhD3LyoVgKByOJjAZcBrg","Open","$7.70",""
7/18/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$16.87",""
7/18/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$16.87",""
7/18/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Open","-$5.32",""
7/18/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Open","-$3.15",""
7/18/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.68",""
7/18/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$3.85",""
7/17/25,"Bergdorf Goodman","Sale commission","Tiffany Wendel","Prada Antique Calf Leather Western Booties","https://rstyle.me/+-h4ERSCHpdiipxKqD2T5gw","Open","$229.32",""
7/17/25,"Nordstrom","Sale return","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","-$7.98",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$6.86",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.15",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$11.48",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.43",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$7.98",""
7/17/25,"Sezane Paris - US","Sale commission","Tiffany Wendel","Adeline Low Sandals","https://rstyle.me/+FG_A0NcV0oiqhgk893uOuw","Open","$16.56",""
7/17/25,"adidas (US)","Sale commission","Tiffany Wendel","Adilette Slides","https://rstyle.me/+oyoc7iHa1axDLw2iSoPy3A","Open","$10.50",""
7/17/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Jersey","https://rstyle.me/+X_75PWKs0RGUigbAYSSXgw","Open","$9.45",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$1.25",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$3.99",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$1.25",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$3.43",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$3.78",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$3.15",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.31",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Open Edit Polished Teardrop Stud Earrings | Nordstrom","https://rstyle.me/+yOSxKJjq0MWnZdeFjIFwSQ","Open","$18.48",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Open Edit Polished Teardrop Stud Earrings | Nordstrom","https://rstyle.me/+yOSxKJjq0MWnZdeFjIFwSQ","Open","$2.73",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Open Edit Polished Teardrop Stud Earrings | Nordstrom","https://rstyle.me/+yOSxKJjq0MWnZdeFjIFwSQ","Open","$2.94",""
7/17/25,"Nordstrom","Sale commission","Tiffany Wendel","Open Edit Polished Teardrop Stud Earrings | Nordstrom","https://rstyle.me/+yOSxKJjq0MWnZdeFjIFwSQ","Open","$2.94",""
7/17/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Open","-$3.15",""
7/17/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$3.40",""
7/17/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Open","-$0.84",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$4.20",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$1.75",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$3.08",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$3.43",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$3.36",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$3.08",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$3.01",""
7/16/25,"Sezane Paris - US","Sale commission","Tiffany Wendel","Adeline Low Sandals","https://rstyle.me/+FG_A0NcV0oiqhgk893uOuw","Open","$15.05",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","$7.70",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$10.50",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$56.70",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$29.40",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$49.98",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$23.94",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$10.08",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$47.71",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$15.79",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$37.80",""
7/16/25,"Shopbop","Sale return","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","-$54.18",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$10.08",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$10.50",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$10.08",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$10.08",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$49.98",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$47.71",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$54.18",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$49.98",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$15.79",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$47.71",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$37.80",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$23.94",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$56.70",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$29.40",""
7/16/25,"Shopbop","Sale commission","Tiffany Wendel","LE BOP Roberta Button Down Dress | Shopbop","","Open","$56.70",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$24.50",""
7/16/25,"ME+EM US","Sale commission","Tiffany Wendel","Women's Blue Oversized Super Soft Wide-Sleeve Shirt | ME+EM","https://rstyle.me/+6Bn-r43n_AuoYN-q-C77Sw","Open","$34.65",""
7/16/25,"ME+EM US","Sale commission","Tiffany Wendel","Women's Blue Oversized Super Soft Wide-Sleeve Shirt | ME+EM","https://rstyle.me/+6Bn-r43n_AuoYN-q-C77Sw","Open","$14.88",""
7/16/25,"J. Crew US","Sale commission","Tiffany Wendel","Étienne oversized shirt in lightweight oxford","https://rstyle.me/+B6Qx6Tke6r6W5B8ZZ5o04A","Open","$13.44",""
7/16/25,"Reformation (Global)","Sale return","Tiffany Wendel","Miles Short","https://rstyle.me/+rVOV-5dH-hMXSnM6xer9QA","Open","-$10.29",""
7/16/25,"Reformation (Global)","Sale commission","Tiffany Wendel","Miles Short","https://rstyle.me/+rVOV-5dH-hMXSnM6xer9QA","Open","$10.29",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Béis The Commuter Duffle Bag | Nordstrom","https://rstyle.me/+MiS_xFsnGwEQAP24wrvH_A","Open","$4.48",""
7/16/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$6.30",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$6.30",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","Theodo Flat (Women)","https://rstyle.me/+p8UvMItxcD3Rr8sK28SJsg","Open","$3.08",""
7/16/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.88",""
7/16/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$5.29",""
7/16/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Open","-$5.53",""
7/15/25,"NET-A-PORTER (US)","Sale commission","Tiffany Wendel","Benoit gathered tiered floral-print ramie midi dress","https://rstyle.me/+jxW9ckbF-8ssaV-mpNlpGw","Open","$31.50",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$2.73",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$2.73",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Treasure & Bond Fringe Suede Jacket | Nordstrom","https://rstyle.me/+f3kBtWnq8BKlWJ3Yh8C5kg","Open","$1.82",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.86",""
7/15/25,"Left on Friday","Sale commission","Tiffany Wendel","Hi Tide Bottom","https://rstyle.me/+N0cLGZppCH4OO8cjHJ0jQA","Open","$35.28",""
7/15/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$18.06",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$5.67",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$4.20",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$18.06",""
7/15/25,"goop","Sale commission","Tiffany Wendel","Atami Strapless Maxi Dress","https://rstyle.me/+bE-SAdfVx4-DgiA4xbu7hw","Open","$78.12",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Long Sleeve Crewenck T-Shirt | Nordstrom","https://rstyle.me/+a3kgLOO8QwdOFY36EnJiUQ","Open","$2.46",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Long Sleeve Crewenck T-Shirt | Nordstrom","https://rstyle.me/+a3kgLOO8QwdOFY36EnJiUQ","Open","$4.48",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Long Sleeve Crewenck T-Shirt | Nordstrom","https://rstyle.me/+a3kgLOO8QwdOFY36EnJiUQ","Open","$6.16",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Theodo Flat (Women)","https://rstyle.me/+p8UvMItxcD3Rr8sK28SJsg","Open","$8.06",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$6.58",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$3.50",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$3.29",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$3.36",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$3.08",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$3.36",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","On Gossamer Next to Nothing Wireless Bra | Nordstrom","https://rstyle.me/+bMqLJHZ4nBHe7gAbEsec3g","Open","$3.36",""
7/15/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$1.82",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$1.82",""
7/15/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$3.78",""
7/15/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$3.92",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$3.92",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$1.33",""
7/15/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$3.78",""
7/15/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED WOVEN MAXI BUCKET BAG","https://rstyle.me/+ShiiSQfBn9vflH7Zk1ompw","Open","$46.33",""
7/15/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$16.42",""
7/15/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.05",""
7/15/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$9.38",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$2.87",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$11.13",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$0.98",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$0.98",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$1.47",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Hustler Roller Sneak Jeans | Nordstrom","https://rstyle.me/+JhOSrnPOTR3b-6EXOjCLJQ","Open","$2.94",""
7/14/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$41.65",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$41.65",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$5.25",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","New Balance RC42 Sneaker (Women) | Nordstrom","https://rstyle.me/+QWcNnKL6NZL8unO0xJQUqA","Open","$6.86",""
7/14/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$83.30",""
7/14/25,"eBay US","Sale commission","Tiffany Wendel","Manhattan Shirtmakers Mens Blue Half Sleeve Button Down  Shirt 17.5 Wrinkle Free","https://rstyle.me/+SjhnAcpRcOdVqoEt6PYx_A","Open","$0.90",""
7/14/25,"Nordstrom","Sale return","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","-$4.97",""
7/14/25,"Nordstrom","Sale return","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","-$4.62",""
