product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
The Mini Bag,J.Crew US,https://product-images-cdn.liketoknow.it/9Agd.v.Nq3V6dyE62kacA5WwmEFU3ano6bZTIAffy2aaoOAeWhZVMC35G_ikl0QyjgBLVdpxhkF6qFZ5Eiva.BBvp4NjvpD7foMJJKoJB58qJleIaGiLDPhX8PaYR2gOGlME.VJP.XfPpB3KlpAaNAK5uNzaQQCSSygcTLt7E7k.WYcTzOyf3GSJ7qw.6wMfxhsVZSQD?v=2,NN618,"Crafted in metallic leather, this mini bag has room for your phone, card case, keys and lip gloss. With a zip closure and interior pocket to keep everything safe and secure, it's a perfect party plus-one.",88.00,USD,https://www.madewell.com/the-chain-mini-bag-in-leather-99107215192.html,630,117.88000000000,10,19,18475,0.015873,0.030158
Collection maxi skirt in lightweight chiffon,J.Crew US,https://product-images-cdn.liketoknow.it/xv0kpRFj7sZQbQq9KQTmTggvr3GyBXrNCrGx7aJ8trqSqqEuiguZ7BNhjGw2RzWib_eLkaGmZ_mGhu9bJSeX1OMl_gc4tTPWFNBK8bDx8ctye9M6.LNVDZwk4joYb_f0_r.bLaw-?v=2,,Shop  for the Collection maxi skirt in lightweight chiffon for women. Find the best selection of women womens-categories-clothing-skirts-midi available in-stores and on line.,198.00,USD,https://www.jcrew.com/p/womens/categories/clothing/skirts/midi/collection-maxi-skirt-in-lightweight-chiffon/BV438?display=all&fit=Classic&color_name=black&colorProductCode=BV438,134,112.63700000000,10,17,28872,0.074626,0.126865
Reese,perfectwhitetee,https://product-images-cdn.liketoknow.it/waHX3JMFzpvC22y5PuA4DVuqtT7gIEah2l2ID6W3KfJUEamz9wXfQdtpdFgOHFMYFhRCNGus61a8.EkiFLOG7z9XMBeB.XebjlUF1FCedcDfbeIXJZOLJfQC2yb4lQsE0_UPWJeGWBxTCpKUDpVZ4VcgpwI-?v=2,T180-REESE-S001-A11,"we went wild and flipped our fabrics inside out to bring you our updated reverse fleece hoodie. you’ll be giving yourself a hug all day long. cut in our signature cotton fleece, this hoodie features a bracelet cuff and lightwood hood. no kangaroo pocket means less bulk and a cleaner front. Pair with the fleetwood insid",120.00,USD,https://perfectwhitetee.com/products/reese?variant=47163244609846,565,112.63000000000,4,4,3884,0.007079,0.007079
Hill Point Cotton Sport Shirt,Peter Millar,https://product-images-cdn.liketoknow.it/PnZJv8EO7t.LKuMAJOLLFAQ85UeQ_v2P5MpCgXiVMAFgodTJIGPfAmxD9cQmF1M_44QMshYK694UFVU.fyi67bhkPhQK8PktlzejlBM.zGqLKzIYN5.dMQtGKbvgiaMxHoJgH2wMoX3XxxUY0mYEyqLnKT5iV6e.TnsfVgt2WTMg1uAU0NJbR5jW_OV_.qw.bfDlGsFXKg--?v=2,mf23w69luf,Hill Point Cotton Sport Shirt | Men's Sport Shirts | Peter Millar,160.00,USD,https://www.petermillar.com/p/hill-point-cotton-sport-shirt/mf23w69luf.html?dwvar_mf23w69luf_color=BRI,2,112.00000000000,2,4,12,1.000000,2.000000
MISA,Shopbop,https://product-images-cdn.liketoknow.it/v0tSAI8dmFLv6Q1AJAZ7sCXhZYa4t7QrIp86oExOJiIPAab_.3iv5c_cTk_tFzZY6YPWq8hcxD2KaT4LFhKXTJkDjZ.nY3SBCI1qmyyaa_6OcVbS5tRBSAZEKNsXhHH0dK5wq9J.6Tdn16lr2w3i8mj8tWVh06Fwg.A1gH.TGRJIRgxBnudp0F8Me477ZuIsWrEi_DJ0LqHarb4ErQ70uOkH2YEaQy8WZHPLtj1qy8Ge7G3RCrzu0TFZSw--?v=2,,MISA Wallis Dress | Shopbop,435.00,USD,https://m.shopbop.com/wallis-dress-misa/vp/v=1/1578272825.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Wallis+Dress&colorSin=2077213062&fm=search-shopbysize&ref_=SB_PLP_PDP_W_NB_3,147,110.71200000000,6,14,16515,0.040816,0.095238
"Mini Contour, Highlight & Blush Trio - Westman Atelier | Sephora",Sephora (US),https://product-images-cdn.liketoknow.it/y9A3gLDMt.Zyq7uy4H4S5qXcZsn8mvoplAUN6HpFrCGATQLz.1tl4JWfm6bh94KPFRPljoW1C2jkbTDV3OEjbRVIoB4ivyvlXEKjJyP2Ee5HJqKJ_C5hpnIuL6ZPyJSXdo6ImvKPNPM-?v=2,,"Shop Westman Atelier’s Clean Glow Trio I at Sephora. This set includes mini contour, highlight, and blush sticks.",75.00,USD,https://www.sephora.com/product/westman-atelier-clean-glow-trio-set-P509126?country_switch=us&lang=en&skuId=2710259&om_mmc=ppc-GG_17789371101___2710259__9033325_c&country_switch=us&lang=en&gad_source=1&gclid=CjwKCAiA9dGqBhAqEiwAmRpTC7on2JPllIug0uvUTtq5cRMmA8aOduBg_haO64O6ovMf-cbyfkr6sRoCCDAQAvD_BwE&gclsrc=aw.ds,6,108.36000000000,2,4,242,0.333333,0.666666
TWP Soon to Be Ex Tux Long Sleeve Crop Button-Up Blouse | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/Na5B2K.2D9atZ458m9EVUB2WE.UWD1vI._h0CCajMbkK0RT5smuutIbhF38BToxrzI4traCah3IsuzisV0NvqE2SP.wuk5dZCk7rdkNAYNuk3c0b1f4D3OH9Evd1z1l5K0AOT2lLH.QdAfXPGXFsGNUTrzX0Ed4c2vDQyw7.ptUtxjJrb7yHV9TL67FBbT78JhE35Hm90PsbPHj9ZK3c?v=2,,Free shipping and returns on TWP Soon to Be Ex Tux Long Sleeve Crop Button-Up Blouse at Nordstrom.com. <p>Look sharp in a crisp cotton-blend blouse fashioned with a single patch pocket and a modern cropped silhouette.</p>,395.00,USD,https://www.nordstrom.com/s/soon-to-be-ex-tux-long-sleeve-crop-button-up-blouse/7546153?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=100,324,103.53910000000,9,28,28269,0.027777,0.086419
Golden Goose Wish Star Low Suede Upper Boots | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/xTzn2UP.ZLdhKhypPVWVfNBkkoBHN9i9n9HfzFtW0_COaSaTIIzP24YUff4yYGu30N0rRE9MeEjFQ8cujvEAH32n8fTW8U6gTnLkzy55zCqCfWkQb7aOxjgEZb.p3KK2jujcY3ivFY2c9HM4MNt0KzNnHTxZjTpGYXqBLsJKQXA5vUoE4bs1ZvzaSWxBrI4xH2voh5Q4FflkSZKIqWqWmkJLhz2Y4GVq5ALoT20Vzkp4?v=2,,Golden Goose Wish Star Low Suede Upper Boots | Shopbop,790.00,USD,https://www.shopbop.com/product/vp/v=1/1578042283.htm?currencyCode=USD&extid=SE_Google_campaign%3DNB_Category_Shoes_Boots-Booties_PMAX_WMN_Dom_US_EN_GGL_PLA_adgroup%3Devergreen-boots-booties&gclid=Cj0KCQjwj5mpBhDJARIsAOVjBdr1F4P4ojCsXYt_SmIOE-_5acLbtIqtlxrG4Bhu7kRbsxz1el9ivDsaAqv9EALw_wcB,245,102.83700000000,8,15,26424,0.032653,0.061224
About J.Crew,J.Crew US,https://product-images-cdn.liketoknow.it/JjwdFL71y_KpuruNx1GV6DroVKOEKWoigYzp3vvPRkHvnRCSxUiDS0pr0l9mCoIP3x1bp25LQeRlS3hYZcKUX1Ymk7.QPuT9nZf29oHUrhCGe4yKNFTDXKjBUnmCzqkoOR.z?v=2,,Shop  for the Collection cropped feather-trim gar&ccedil;on shirt for women. Find the best selection of women womens-categories-clothing-shirts-and-tops-statement-tops available in-stores and on line.,178.00,USD,https://www.jcrew.com/p/womens/categories/clothing/shirts-and-tops/statement-tops/collection-cropped-feather-trim-garccedilon-shirt/BT741?display=all&fit=Classic&color_name=white&colorProductCode=BT741,238,102.13000000000,5,7,16040,0.021008,0.029411
TWP Just Kids Pleated Silk Shirt | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/peJHNTyqgB9M.FhSZQ.Tj.Zf1j3p_Oti7LfqGaN7gICP31z3uOm39UiSzxjQPa_z6PgkpGrrscD3pvjHMSOW6.xkg5SjVq_esYTLMuYNaGvMEg.Xjk1yn3Iymw55.W8mJlMk0bq9pTmxPYAh7pdQPishPUjN3_vq.QL6m5HKgOcWmXKq5Xj0V.UpOoMnWjIjgCseToSfUaK6KXBq4nC6?v=2,,Free shipping and returns on TWP Just Kids Pleated Silk Shirt at Nordstrom.com. <p>Sheer elegance defines this rich silk top designed with a pleated neckline and placket.</p>,475.00,USD,https://www.nordstrom.com/s/just-kids-pleated-silk-shirt/7546157?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=001,267,100.32225000000,7,16,21987,0.026217,0.059925
Ribbed trouser socks three-pack,J.Crew US,https://product-images-cdn.liketoknow.it/nhobzW6QaC5ATHNzREV6lroicpoBq3Y.B_DcR4ybgF6oWKUu8gpvLaMVfDdtWsZr7ZY.mQa3xo_7zzdL_pPRSu7xldJQR_z5kt0bM5YGnLG4c52f.RaNCLKc0oasRvwbyX7q?v=2,,Shop  for the Ribbed trouser socks three-pack for women. Find the best selection of women womens-categories-accessories-socks-and-tights-trouser-socks available in-stores and on line.,34.50,USD,https://www.jcrew.com/p/womens/categories/accessories/socks-and-tights/trouser-socks/ribbed-trouser-socks-three-pack/BK351?display=all&fit=Classic&color_name=neutral-multi&colorProductCode=BK351,314,100.19100000000,4,9,12832,0.012738,0.028662
Golden Goose Wish Star Low Leather Boots with Embroidery | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/LAraAW8T7AyleuSidVfvxmpB13zJpLd9QOdoqUk22ZTpcfS9k8.boYPffMCtevrQpgo_1HmVw8ZzwkAJLHF5vLn3kwQEMgUtexQNDSLk9v0tx6QQojphloJ4pg6b2BGHw.7zV.cUTu8zwDbKq.njOiQPqxPuujw.2fljBQqQEvqlTnxZCvdXIOAxkIVrU94HpuDWXjK77AH4gEqnthOE1g8Dg6B8Erl4lwN73ilLZwtK?v=2,,Golden Goose Wish Star Low Leather Boots with Embroidery | Shopbop,790.00,USD,https://www.shopbop.com/wish-star-low-leather-upper/vp/v=1/1537524454.htm?os=false&breadcrumb=Shop+Women%27s%3EWhat%27s+New&folderID=13198&colorSin=2017106300&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_WHATS_13198_NB_70,7,98.79800000000,2,43,6606,0.285714,6.142857
Ribbed trouser socks three-pack,J.Crew US,https://product-images-cdn.liketoknow.it/bVazoAPtnBA.aRjPl2Ez9CYuVc_P0_IonHX72JyykNueHEj0L87_gs2gIvA57MDE9KI2oyVC33nqV51GYl1UNeOPrdqLAfR5uPfIipcGDC57OghSQkXWHKJSbr9CxGpbrhI9vqI-?v=2,,Shop  for the Ribbed trouser socks three-pack for women. Find the best selection of women womens-categories-accessories-socks-and-tights-trouser-socks available in-stores and on line.,34.50,USD,https://www.jcrew.com/p/womens/categories/accessories/socks-and-tights/trouser-socks/ribbed-trouser-socks-three-pack/BK351?display=all&fit=Classic&color_name=silky-neutrals&colorProductCode=BK351,55,95.44500000000,1,19,3208,0.018181,0.345454
Johnny,perfectwhitetee,https://product-images-cdn.liketoknow.it/qftETl.HRA.CIQUxHs.4Qrh4U5cA4m_E9z6b9.KN2ae.4qixHv_WZBY1ZFQZTR7mDSRDkCT_rzp5N6DcHPri6RsfMZ9nLzdUeDWIHnKXEdG9_oWdc9QB5tMeKpEKH.YJRZVL63R9YJBRFhXjWcmGNTP6f5w-?v=2,B25-JOHNNY-H001-A11,Find your new favorite joggers. 100% super soft French Terry cotton. Ankle length jogger with hidden drawstring. Buy now at Perfectwhitetee.,110.00,USD,https://perfectwhitetee.com/products/johnny?variant=42433384022186,188,93.18400000000,4,4,3884,0.021276,0.021276
R13 - Black Flight Down Jacket,SSENSE,https://product-images-cdn.liketoknow.it/pZ5YuNgFsvndujoqGw1edHiJdPClp97FdcHHxRlCmcP5unpy4LjzjlWmBdINtdRlyP.eObayCN0rDLhBt.8v5luGb2uHfdnbIiVP2tBVR86yqcgCWycTlgYqCIubjLlnBSTMY0qsWEtQEnLs6k0Xq_zAX4N3bfwe779b5aOsCJUUly9lk5aCu8AmnPWBIyE1QGpQMnsEEg--?v=2,232021F061000,Down-filled quilted nylon ripstop jacket.,995.00,USD,https://www.ssense.com/en-us/women/product/r13/black-flight-down-jacket/14235361,24,91.70000000000,2,2,596,0.083333,0.083333
"brand: 
                    Citizens of Humanity",Revolve Clothing (Global),https://product-images-cdn.liketoknow.it/6.gfGjx2WuNWs8GVxbOWYm3Ekd7CAX5ZBKwvOVzsaZuae2MtDNmHxWUBn0Pc3OTTZzyWzAeho_ypO7tN9bcBRo1f3LYi8Ml_CU8z18N3COPeDSnLPe5aP7gW?v=2,CITI-WJ1710,"Shop for Citizens of Humanity Neve Low Slung Relaxed in Oasis at REVOLVE. Free 2-3 day shipping and returns, 30 day price match guarantee.",228.00,USD,https://www.revolve.com/citizens-of-humanity-neve-low-slung-relaxed-in-oasis/dp/CITI-WJ1710/?d=Womens&srcType=order_summary,935,90.19500000000,11,12,2590,0.011764,0.012834
Snow Angel™ Lace,Zappos,https://product-images-cdn.liketoknow.it/7.INNJ31UU0FySe0zo5k0aSuszyaxU2oiAKEN5MnpgoiML0o1Tbj1ReLiRkvBUTQZNO5GIzo9r6DWFsgkdnkLvIPgntPo9Z8uO0eXcqcIZBCNzO90sKo5mkjw7sPA9gqUVVji0tnH9k-?v=2,,SOREL Snow Angel™ Lace | Zappos.com,105.00,USD,https://www.zappos.com/p/sorel-snow-angel-lace-chalk-light-clay/product/7244840/color/1047856?utm_source=google&utm_medium=pla_g&utm_campaign=19809367163&utm_term=_o_57169977&utm_content=_g_143774772901_w_pla-1969145195235_l_CjwKCAiAmZGrBhAnEiwAo9qHiVBWx3ELNAz3kntNLTVKW9r7ft4OSeoxvhyWPR-UhIy9ZU703OWRyBoCmJMQAvD_BwE&gclid=CjwKCAiAmZGrBhAnEiwAo9qHiVBWx3ELNAz3kntNLTVKW9r7ft4OSeoxvhyWPR-UhIy9ZU703OWRyBoCmJMQAvD_BwE,49,89.91500000000,3,8,165,0.061224,0.163265
Pleated pull-on midi skirt,J.Crew US,https://product-images-cdn.liketoknow.it/l9IgpljAxBhAS1xsYSlzyCmwhUgp9VmmptZZahZYepl_qY7ib4Dzk3YrvzT6WcG54MctPhhbhejn3N3qXFy958U9iRfJXU6lJ4WviqkkOP3wlpdPSVEn?v=2,,Shop  for the Pleated pull-on midi skirt for women. Find the best selection of women womens-categories-clothing-skirts-midi available in-stores and on line.,89.50,USD,https://www.jcrew.com/m/womens/categories/clothing/skirts/midi/pleated-pull-on-midi-skirt/MP149?display=all&fit=Classic&color_name=black&colorProductCode=BN757,435,89.42500000000,10,36,28872,0.022988,0.082758
Recycled Cashmere Cardigan,James Perse (US),https://product-images-cdn.liketoknow.it/aiYqyO_Mh4D.gXJTgcXJv6qyLIXWET_xVjZbcR9ONcCVPC_8zXsbSlwwp4O8yjlwex8d5ms8THXGU5BingH36SDnvETHicpG2EX6u_6iI3EOHCyd5pZDh4OM6ydJmLz8SFQAwrRHOg0-?v=2,,"Our Recycled Cashmere Cardigan is made from recycled cashmere fiber and knitted with 2 ends for a luxrious hand feel. Style details include v-neckline and button front closure, rib cuffs and bottom hem. Classic fit.Additional Information:• 100% Cashmere• Dry clean onlySize &amp; Fit:• Size 2 length: 26 1/2""• Model is 6",495.00,USD,https://www.jamesperse.com/collections/mens-cashmere/products/recycled-cashmere-cardigan-fox-mrbc2101?variant=44621545177252,52,86.62500000000,1,1,149,0.019230,0.019230
Citizens of Humanity Neve Relaxed Jeans,Free People (Global - UK&FR Excluded),https://product-images-cdn.liketoknow.it/EwO4fEvB3CMLsavI_748E7AJzAYjqxRQshMBx9fTigdZeoP3vEYJjIpkCkLTjpjW4lnAlvuGdA9AKieyc9ASf4sn9mQPVEvOwqBGoGfn5u8G0lCl0riUOeCk?v=2,69703221,Shop our Citizens of Humanity Neve Relaxed Jeans at FreePeople.com. Boho clothing for the creative spirit- free worldwide shipping.,228.00,USD,https://www.freepeople.com/shop/citizens-of-humanity-neve-relaxed-jeans/?color=041&countryCode=US&gad_source=1&gclid=Cj0KCQiA1rSsBhDHARIsANB4EJaQGeQ1khxDoJcApJbxpVOnfij7fdY-F8qccrG2VYNuYDay6_x6sJAaAjhlEALw_wcB&gclsrc=aw.ds&inventoryCountry=US&utm_kxconfid=vx6ro62gj&type=REGULAR&quantity=1,764,85.17600000000,10,12,2826,0.013089,0.015706
Kika Vargas Ama Top | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/kFduOF0wkIvKCKxn2yPZeVEaFBjLxvGONLp.m2ctuLy.v_UO7MRoFMB2JtgMRfLIZQ7UQAPwOhSR3WUVDaPJTJXtV78D_toF3X6UA3ETRaNXPrE5pYZ_19iYSF3BO0PmR7plCxCGbFduKfq3YF8FMkrJd099djZaACd2_JMNieaqW1ENTVm4eV_kH1o.qMzj3hX1psKv2d_XpJHvNX2DBU3FAFLKGvatLz1TmRsx3W8DfGVo5eGE1Dy8?v=2,,Kika Vargas Ama Top | Shopbop,624.00,USD,https://www.shopbop.com/ama-top-kika-vargas/vp/v=1/1513074160.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Ama+Top&colorSin=2064975804&fm=search-shopbysize-viewall&ref_=SB_PLP_PDP_W_DB_5,416,84.65450000000,14,16,39636,0.033653,0.038461
Rails Shay Faux Shearling Collar Quilted Jacket | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/DvW1Vr3OoeEDvLfsabBkJMTEBatRTWm44I8KvbfkTVEh6L5XY2GgeGXY.9rPSYoGWd.gcGOFNQtaQzQOv5tUpsI8SAYgfRTMMtpQE0GMcZhOTMWY7wSW9H8R5Z9HYcYxMVZ2_oOjMcEeDoZ5YRmjuRWV_8X3nTMHt4op4RHVBQNc2t_GQfgjVm6mzVNGDCl1aaOKjeu2To7RxtaEFBCQwdWQmUAYrUTrELH0VQih?v=2,,Free shipping and returns on Rails Shay Faux Shearling Collar Quilted Jacket at Nordstrom.com. <p>Pop the collar to increase the cozy quotient of a wear-everywhere jacket marked by diamond quilting.</p>,348.00,USD,https://www.nordstrom.com/s/shay-faux-shearling-collar-quilted-jacket/7491023?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=001,411,84.20615000000,15,32,37692,0.036496,0.077858
"Lili Tee
                    
                    ANINE BING",Revolve Clothing (Global),https://product-images-cdn.liketoknow.it/JPifTmByAof7h.3rP5XSs5tLw49qUPBVM6KHVFtrMH4ckIxQBSCWQJJI0LWpgL7imSzRbVzbK4cKZSKGWGeGgfx9gLaoABWphgynuONseQfjmuHXFt_EALw-?v=2,ANIN-WS280,"Shop for ANINE BING Lili Tee in Vintage White at REVOLVE. Free 2-3 day shipping and returns, 30 day price match guarantee.",100.00,USD,https://www.revolve.com/anine-bing-lili-tee-in-vintage-white/dp/ANIN-WS280/?d=F&currency=USD&countrycode=US&gad_source=1&gclid=CjwKCAiAvdCrBhBREiwAX6-6Uuyq3LrPPsxNh48DdAJrPrL_J1GyCZcVPHrQB6MaiVlzkbw5q7p1HBoC6XoQAvD_BwE&gclsrc=aw.ds,349,83.89500000000,4,14,1480,0.011461,0.040114
About J.Crew,J.Crew US,https://product-images-cdn.liketoknow.it/L1Wbh5MyFOAJ3Tz0yWIgrB7LOpL7DP3iSW3T_ZosHyVZLKhISCYSW_jjOUS90PV.uK8HVfVRT7Tm5s9JjgRHTelZZydqO_0OxJMpMuSNi0gobRj_Y74odMM-?v=2,,Shop  for the Collection tuxedo vest in Italian wool for women. Find the best selection of women womens-categories-clothing-suiting available in-stores and on line.,198.00,USD,https://www.jcrew.com/p/womens/categories/clothing/suiting/collection-tuxedo-vest-in-italian-wool/BY314?display=all&fit=Classic&color_name=classic-cardinal&colorProductCode=BY314,19,82.32700000000,4,9,12832,0.210526,0.473684
Relaxed-fit crisp cotton poplin shirt,J.Crew US,https://product-images-cdn.liketoknow.it/Mm0QPxIQtxB_5Cm0VyuIcIDYYkl02B1lWN0ByENDLx8iVfrGNxy.9AYSTiFTFNaCSFG1DbYbWJYURHR46QNR4Ked1qkPcEr2FLH11HIIpiShcboAv5DWLtHNA9b1NaqqbHengxeO?v=2,,J.Crew: Relaxed-fit Crisp Cotton Poplin Shirt For Women,98.00,USD,https://www.jcrew.com/m/womens/categories/clothing/maternity/shirts-and-tops/relaxed-fit-crisp-cotton-poplin-shirt/MP873?display=all&fit=Classic&color_name=white&colorProductCode=AW716,54,80.11500000000,3,7,9624,0.055555,0.129629
Off White Gold Logo Sweatshirt,SPRWMN,https://product-images-cdn.liketoknow.it/ALP_ZRFN0F4p.BpmbE504qmERoW8esSxO26jnTFNVlkRwGMiT4pKFkYjB3tDbXVi3SU6gw3f2kxy8hZLd619EHXPOTwy6za_AnDoVZ8LWLYz6crNGO8mFQzFmbMb9Izu18A0FvYVx2EBGJBgG7.GTwKX_lQAsQ20JUJFe6_z1DF2DPc0xDlc.aPttb3c?v=2,SWE103TRIB-OFWG-_-XS,Tiny Logo Sweatshirt OFF WHITE/ GOLD,185.00,USD,https://www.sprwmn.com/products/tiny-logo-sweatshirt-off-white-gold,1,79.80000000000,1,1,180,1.000000,1.000000
Sea,Shopbop,https://product-images-cdn.liketoknow.it/iLjxZBsY.eYC7k69ZLPQf2E6FG6bfO6zhFK.ZOyUfOfiJkRhSHs4f4AY4M8qvv3JmPZgXNe7D_816FLHun1KU7c5g4FMZMJe3WlglqWj_AaI8ngivti97fM84u49KVIJBJvt7oPWMA06nYtkw4k4u8LWfLjskYTGgzq3SFoCiEIodzzLC.tfpiabtiFN4Ym.85bggxDW9xjuQ.dl6Hu81BDh0JU0caGW6flAE_67QbOLs5mPi42cf3UiLA--?v=2,,Sea Loren Solid Cambric Off Shoulder Top | Shopbop,325.00,USD,https://m.shopbop.com/loren-solid-cambric-off-shoulder/vp/v=1/1573635420.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Loren+Solid+Cambric+Off+Shoulder+Top&colorSin=2076442677&fm=search-shopbysize&ref_=SB_PLP_PDP_W_EP_1,46,79.47800000000,3,6,9909,0.065217,0.130434
Palmacea Cargo Pants Sand | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/aYZwpkOUslp9t2pUH1C5e1qGqJnbi9NCqBQv5WzZit765GvLOr3xWdjMMJWnoAfoSgr8OFvIyxnf.ddwuvYYwpItGIe9rtKdiDqdfiau5K5FKHLrfad2i6w7lpDsKzWi0IqsJD7hXclrgzDgQc2JmMLMKsvA6GEqb4ojvHfwpMFpmP3J_qyVxn2q9PJOGsH_TZAMeKlzINlXiFplDUVbjvg8Z9oYyHxEyNzFt5sXP9RFRYLo6mmfCD6x?v=2,,Palmacea Cargo Pants Sand | Shopbop,120.00,USD,https://www.shopbop.com/cargo-pants-sand-palmacea/vp/v=1/1546791627.htm?fm=orderhistory,231,78.45600000000,5,17,13212,0.021645,0.073593
SLVRLAKE London Jeans | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/jaF2VrVCNxUGb769x1iXsT8di8g2dTDh4DhEKIbi5c8JpgqMx6L7Hi6bRC_v72rrFHWrzvZJxamyfNhvMZmjuTyalXCmlkPLwWZE77nFiS1m9fZuf_aAn3GKFRzEkg5IO2Wu_3MPNZjfhI68P6bHBZyREoITtZyfQDZY6nvNsLJoG6VeeqpWmCSL1.YwXfhLIr_JSHSXlzD8HhHRQcavMwV9od5K2Q--?v=2,,SLVRLAKE London Jeans | Shopbop,339.00,USD,https://www.shopbop.com/london-jean-slvrlake/vp/v=1/1581634060.htm?os=false&breadcrumb=Shop+Women%27s%3EDesigner+Index%3ESLVRLAKE&searchClick=true&searchResultClicked=London+Jeans&folderID=61100&colorSin=2068155655&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_BRAND_SLVRL_61100_NB_31,2,75.60000000000,1,2,3303,0.500000,1.000000
Samba OG Shoes,adidas (US),https://product-images-cdn.liketoknow.it/LPqrbQuZXJPQQEdsBPGp5WcoSMQeuAei9oOUZX..dfLWOuj3L7DKtBQYxZnTcsGwFcPsM_1hZZad0nOlNL7rJmaVBLW886g5iU_2nDAQ5OKuD1yui86yojGuYLqi2oR1e7z7R_GxTfzwUHYG5T2ckONe0WAAi2uFurNGZQybsSq4ASdI0YD2dWWrzZaxiAaskZRCYtT2m5_Q6BjapygzlR7Q.CRHIW_mWncHVUSS.NrwKbUhQV6K3a8-?v=2,B75806,"Born on the pitch, the Samba is a timeless icon of street style. This silhouette stays true to its legacy with a tasteful, low-profile, soft leather upper, suede overlays and gum sole, making it a staple in everyone's closet - on and off the pitch.",100.00,USD,https://www.adidas.com/us/samba-og-shoes/B75806.html,357,73.85000000000,11,12,4990,0.030812,0.033613
Waller Knit Dress,Reformation (US & AU),https://product-images-cdn.liketoknow.it/gpe4cAi07IaJTKbyjngjd4EZUbUN9.YsF.8uYoat8dOy67aCHknXYgibPIZIsKp6iwEgd_hieuEo1k_6RUttnkt9hxVNcl1HcNBKAp9OUvVdIfdIABYQMIe7N6QT.9.2JW4lZoej4M8EDwN1P9fZkZKmld8Bgq9plrgT7rFBQlpKZMTHXvObm2PFwlfU7Q.klOTTY.LQmNxqstRPiFjVHA--?v=2,1313753BLK,"How fancy. Shop the Waller Knit Dress from Reformation, a sheer lace maxi dress with short sleeves. It gives you a little shape without sacrificing comfort.",298.00,USD,https://www.thereformation.com/products/waller-knit-dress/1313753BLK.html?glCountry=US&glCurrency=USD&gad_source=1&gclid=Cj0KCQiA35urBhDCARIsAOU7QwkUEmTEJMsfgg2uCYhgaBg8BPz2TOMkeTJP-Ko29JfTfPu3G95lee4aAoc8EALw_wcB,553,73.54200000000,4,5,2364,0.007233,0.009041
Legend™ Sweater Shirt,Faherty,https://product-images-cdn.liketoknow.it/LVtbIeZ_Yx8sEXSvPgGOMgQHJVzL4AnTZYpdvbeixrmC8DnRceDfT380qwZ_TEukjT9lFMIgDXjlLzNgYJpa.q35rPUYlL1Aj8_YiPpKX6MCpIq5JGphW77Y0_.s48rWe5cIguS0G5aAIJ3ZDJspljHC8cq.5zSK5BacGKKMwk1L.zr1igGFGQBfIse6ZyWsvjlPzjPYTrDh05gDpcGCDLtoxq59M9qTWg--?v=2,MXC0002-FGT-XS,"We developed the unique fabric of our Legend Sweater Shirt first, crafting an incredibly soft and stretchy knit — then cut it into one of the most comfortable and versatile flannels you’ll ever wear. Perfect for layering, it moves where you move and is super cozy. You'll be living in this layer all season long. Fit: Re",178.00,USD,https://fahertybrand.com/products/legend-sweater-shirt-fossil-grey-twill?variant=39425065091141,133,71.61000000000,4,8,376,0.030075,0.060150
Men's Navigator Leather Laptop Briefcase,Neiman Marcus,https://product-images-cdn.liketoknow.it/qHyDQd89qwsE89W.PH63tFqFEnacGboznPlh6yvLpn3._dzyT0SD.YbG_3MoC3PcizxTyzL6gnUlM_NHd8nGtkktioXpIbc.VvRtJeJW2PWNg9lCb6Ti_ZIUp8sAjk4F1KPQExjzkMWZvP2JOM1uw0rdCMihPagEwq6wfhuWUA--?v=2,,Get free shipping on Shinola Men's Navigator Leather Laptop Briefcase at Neiman Marcus. Shop the latest luxury fashions from top designers.,895.00,USD,https://www.neimanmarcus.com/p/shinola-mens-navigator-leather-laptop-briefcase-prod214300011?utm_source=google_shopping&ecid=NMCS_GP_RL&gad_source=1&gclid=Cj0KCQiA3uGqBhDdARIsAFeJ5r0PpDWxkq5WnFxqV-MyLYr5TMYNlnp0xGfzYirAgyvIf8EdNhdqldYaAlc1EALw_wcB&gclsrc=aw.ds,28,70.48125000000,1,1,643,0.035714,0.035714
